,chain,protocol,current_usd_tvl,max_usd_tvl,launch_date,totalLiquidityUSD,last_day_tvl,month,quarter,start_of_month_tvl,monthly_tvl_share,start_of_quarter_tvl,quarterly_tvl_share,chains_tvl_share,chains_tvl_share_floor,chains_tvl_share_floor_sort,monthly_tvl_floor,monthly_tvl_share_floor,monthly_tvl_share_floor_sort,num_protocols_threshold,num_protocols,num_protocols_threshold_pct_chain,num_protocols_threshold_pct_share
390,Fantom,creditum,410273.07152000006,21929972.57192,2022-01-11,5247829278.147728,5445004460.030289,2022-01-01,2022Q1,5271454870.493362,14.49261681703181,4884712105.945583,13.84517217336593,16.309355289442937,15.0,15.0,5000000000.0,10.0,10.0,1,1,1.2048192771084338,1.7543859649122806
754,Polygon,siren,427039.8451,2351583.52659,2021-09-07,5550227933.224067,5801981304.310363,2021-09-01,2021Q3,5776727404.292301,44.92667298743726,5847981753.75959,84.98028746145081,37.91146437863341,35.0,35.0,5000000000.0,40.0,30.0,1,1,0.6622516556291391,4.166666666666667
95,Arbitrum,tenderize,428853.288,519608.64002,2022-05-26,1118203024.5612295,1115894967.7159572,2022-05-01,2022Q2,1582166414.847098,6.33481652525848,1837484287.034369,5.708230187490574,7.781307131580724,5.0,5.0,1000000000.0,5.0,5.0,1,1,1.6129032258064515,1.5625
101,Arbitrum,xtoken,431516.08127,798549.52786,2022-04-29,1650796466.1497967,1654638622.2076893,2022-04-01,2022Q2,1878676205.0471625,5.648469855213569,1837484287.034369,5.708230187490574,6.024487983346235,5.0,5.0,1000000000.0,5.0,5.0,1,1,1.6129032258064515,1.5625
182,Avalanche,dxsale,445061.2922000001,1081981.56885,2022-07-15,2741759703.781609,2720470924.6254287,2022-07-01,2022Q3,2637227028.191218,30.984400308461908,2677377544.84711,31.01483999440786,31.443595028565557,30.0,30.0,2000000000.0,30.0,30.0,1,1,1.0204081632653061,2.0408163265306123
870,Polygon,tornado-cash,457135.9584,702185.7864,2022-05-24,2644259653.3536353,2684320575.399533,2022-05-01,2022Q2,3557826994.9317746,14.245139468266762,4482229770.711526,13.92425473511868,18.45790579998389,15.0,15.0,2000000000.0,10.0,10.0,1,1,0.6622516556291391,1.7543859649122806
577,Optimism,kyberswap,462780.41473,517411.93087,2022-07-14,292845861.8138659,281436954.9137313,2022-07-01,2022Q3,276326438.2090587,3.2465195016422936,276670114.919425,3.2049567913853583,3.349332018573259,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
913,Solana,goblingold,463948.87711,916624.0,2022-03-01,7456963125.107517,6905898885.974272,2022-02-01,2022Q1,8619282853.036497,25.728174777828407,11222273937.146017,31.80828500564955,20.532442875346504,20.0,20.0,7000000000.0,25.0,25.0,1,1,1.9607843137254901,1.5151515151515151
570,Optimism,hundred-finance,467342.22002,2130712.98971,2022-04-23,473156076.55192953,480808768.0212755,2022-04-01,2022Q2,459728255.0804018,1.382229243887397,444747020.7869489,1.381627254048499,1.653877975258728,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
356,Fantom,thetanuts-finance,469375.65766,2529509.16147,2021-12-23,4077826268.0943785,3951040039.1173663,2021-12-01,2021Q4,4656630015.342423,11.415314539489612,1509482689.809377,6.9562324994556946,11.101312699005256,10.0,10.0,4000000000.0,10.0,10.0,1,1,1.2048192771084338,1.2195121951219512
58,Arbitrum,handle.fi,477400.72116,1594531.29848,2021-10-26,2055853647.8956375,2015404408.780093,2021-10-01,2021Q4,1099770896.9140754,4.88882037326282,1073899895.9495308,4.948912238476607,6.184689198860005,5.0,5.0,2000000000.0,0.0,0.0,1,1,1.6129032258064515,1.5625
848,Polygon,unilend,479045.0163000001,2235448.25801,2021-11-20,4784880315.29851,4490302521.455668,2021-11-01,2021Q4,5055038415.657716,14.75551239254096,4383704677.116872,20.201668524484514,12.451187151973658,10.0,10.0,4000000000.0,10.0,10.0,1,1,0.6622516556291391,1.2195121951219512
711,Polygon,elk,493552.40326999995,2984645.80002,2021-07-18,5832488897.223508,5709869973.633843,2021-07-01,2021Q3,5866009124.188425,81.43313161773001,5847981753.75959,84.98028746145081,79.45093629754122,75.0,50.0,5000000000.0,80.0,30.0,1,1,0.6622516556291391,8.333333333333334
113,Avalanche,pinksale,495074.7582599999,944101.96514,2022-07-04,2656859303.3886533,2623582029.0656433,2022-07-01,2022Q3,2637227028.191218,30.984400308461908,2677377544.84711,31.01483999440786,30.63809880135852,30.0,30.0,2000000000.0,30.0,30.0,1,1,1.0204081632653061,2.0408163265306123
866,Polygon,thetanuts-finance,499747.8696299999,3582400.9843,2021-12-23,5295064614.547478,5211555483.67755,2021-12-01,2021Q4,5121508472.082664,12.554922751616838,4383704677.116872,20.201668524484514,14.64300703099037,10.0,10.0,5000000000.0,10.0,10.0,1,1,0.6622516556291391,1.2195121951219512
213,Avalanche,hunnyswap,502798.43589,725059.27743,2022-07-01,2677377544.84711,2673176221.6115036,2022-06-01,2022Q3,3966290126.958055,29.834398630206167,2677377544.84711,31.01483999440786,30.54850163655431,30.0,30.0,2000000000.0,25.0,25.0,1,1,1.0204081632653061,2.0408163265306123
668,Polygon,clipper,505588.01596,1652168.76581,2022-04-21,4029807360.284003,4097004713.2322845,2022-04-01,2022Q2,4633188148.45559,13.930247011047433,4482229770.711526,13.92425473511868,13.617361687894904,10.0,10.0,4000000000.0,10.0,10.0,1,1,0.6622516556291391,1.2195121951219512
221,Avalanche,impermax-finance,529400.23013,13884557.81093,2021-10-26,8630154539.108622,8122370604.7405,2021-10-01,2021Q4,4061299510.651592,18.053727231106283,3823265970.3443656,17.618967859996502,24.925189966555145,20.0,20.0,8000000000.0,15.0,15.0,1,1,1.0204081632653061,1.5151515151515151
734,Polygon,gamma,529440.39291,1045594.48104,2022-04-18,3902541155.2206273,3984426804.3873086,2022-04-01,2022Q2,4633188148.45559,13.930247011047433,4482229770.711526,13.92425473511868,13.702605097260163,10.0,10.0,3000000000.0,10.0,10.0,1,1,0.6622516556291391,1.2195121951219512
475,Fantom,yieldwolf,531062.23225,23804913.53744,2022-01-17,7945543310.199988,7501449792.573436,2022-01-01,2022Q1,5271454870.493362,14.49261681703181,4884712105.945583,13.84517217336593,20.6309182037728,20.0,20.0,7000000000.0,10.0,10.0,1,1,1.2048192771084338,1.5151515151515151
360,Fantom,relaychain,549396.19713,18708597.03876,2022-03-01,11564869372.518951,10968425795.414244,2022-02-01,2022Q1,8661703632.385084,25.854798911634113,4884712105.945583,13.84517217336593,32.61104452806479,30.0,30.0,11000000000.0,25.0,25.0,1,1,1.2048192771084338,2.0408163265306123
265,Avalanche,penguin-finance,550464.80987,75258164.31319,2021-04-16,298131977.59005475,288525402.09051055,2021-04-01,2021Q2,197836930.85981795,35.79156422286832,189166868.63427812,36.13355329137925,20.098278644413956,20.0,20.0,0.0,35.0,30.0,1,1,1.0204081632653061,1.5151515151515151
670,Polygon,complifi,568410.4313,11378570.13974,2021-05-30,5975258359.404955,5844304852.414214,2021-05-01,2021Q2,1572934090.207597,45.59825174439413,116455681.9686776,22.24468597952263,83.11361242762494,80.0,50.0,5000000000.0,45.0,30.0,1,1,0.6622516556291391,7.142857142857143
201,Avalanche,vikingsfinance,581159.38161,1783693.95149,2021-12-06,11830210832.546284,12261660416.990335,2021-12-01,2021Q4,13701879717.01903,33.588940121222734,3823265970.3443656,17.618967859996502,34.18745779525909,30.0,30.0,11000000000.0,30.0,30.0,1,1,1.0204081632653061,2.0408163265306123
642,Polygon,b.protocol,597819.55311,2231133.50421,2022-04-07,4263502806.0646167,4440626242.711,2022-04-01,2022Q2,4633188148.45559,13.930247011047433,4482229770.711526,13.92425473511868,13.911043219194624,10.0,10.0,4000000000.0,10.0,10.0,1,1,0.6622516556291391,1.2195121951219512
373,Fantom,spiritswap-lending,601079.696,5809559.10557,2022-04-01,6626844273.719033,6642984935.28989,2022-03-01,2022Q2,11738761494.226648,32.30033435533891,6626844273.719033,20.58659918779185,20.463136558143724,20.0,20.0,6000000000.0,30.0,30.0,1,1,1.2048192771084338,1.5151515151515151
937,Solana,ribbon-finance,602336.67453,5422818.13441,2022-02-08,8518650568.496813,8394433882.61443,2022-02-01,2022Q1,8619282853.036497,25.728174777828407,11222273937.146017,31.80828500564955,24.277440213408568,20.0,20.0,8000000000.0,25.0,25.0,1,1,1.9607843137254901,1.5151515151515151
339,Fantom,acryptos,611891.72044,880827.48754,2022-07-04,848198263.8988639,841043114.9667925,2022-07-01,2022Q3,846860885.5885595,9.94964650527309,861661362.6214986,9.981516929692225,9.821671961113358,5.0,5.0,0.0,5.0,5.0,1,1,1.2048192771084338,1.5625
217,Avalanche,ice-dao,617036.26911,8273946.888079999,2021-12-12,11357043255.269539,11403945629.365599,2021-12-01,2021Q4,13701879717.01903,33.588940121222734,3823265970.3443656,17.618967859996502,34.29652127379608,30.0,30.0,11000000000.0,30.0,30.0,1,1,1.0204081632653061,2.0408163265306123
571,Optimism,hyphen,621610.63354,1229959.42953,2022-07-04,282652363.40653235,290451412.9406865,2022-07-01,2022Q3,276326438.2090587,3.2465195016422936,276670114.919425,3.2049567913853583,3.391881400346443,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
593,Optimism,reaper-farm,630693.50027,2075649.39334,2022-07-22,403530257.6178874,384204359.32386816,2022-07-01,2022Q3,276326438.2090587,3.2465195016422936,276670114.919425,3.2049567913853583,4.037211671906812,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
814,Polygon,peri-finance,631253.0,1075911.528,2022-01-17,5543164843.3253145,5552306522.625542,2022-01-01,2022Q1,5624501902.134633,15.463236024379508,5507295577.612607,15.609815650927278,15.270272397739355,15.0,15.0,5000000000.0,15.0,15.0,1,1,0.6622516556291391,1.7543859649122806
709,Polygon,dxsale,631920.27857,796443.33467,2022-07-15,1688232064.2575161,1652761810.647555,2022-07-01,2022Q3,1647509574.640228,19.356352572985745,1656330111.5348358,19.186988957176066,19.10285920803798,15.0,15.0,1000000000.0,15.0,15.0,1,1,0.6622516556291391,1.7543859649122806
556,Optimism,clipper,635682.02545,2039316.79579,2022-05-05,511255739.0838727,483823920.23709065,2022-05-01,2022Q2,492118240.4911413,1.9703861319453457,444747020.7869489,1.381627254048499,1.91569088874659,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
590,Optimism,polynomial-protocol,636324.48227,3236239.0367699997,2022-04-05,434857227.85047364,463094720.2923976,2022-04-01,2022Q2,459728255.0804018,1.382229243887397,444747020.7869489,1.381627254048499,1.3921941098471902,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
409,Fantom,dxsale,645064.30283,1241245.65927,2022-07-15,819402021.1308156,806301847.9099903,2022-07-01,2022Q3,846860885.5885595,9.94964650527309,861661362.6214986,9.981516929692225,9.31935296458151,5.0,5.0,0.0,5.0,5.0,1,1,1.2048192771084338,1.5625
499,Fantom,single-finance,650998.86208,1115470.916,2022-07-12,810335582.7045826,860603496.833044,2022-07-01,2022Q3,846860885.5885595,9.94964650527309,861661362.6214986,9.981516929692225,9.763006765265448,5.0,5.0,0.0,5.0,5.0,1,1,1.2048192771084338,1.5625
611,Optimism,xtoken,654846.40001,729313.72556,2022-04-29,481351211.01741415,486452974.62305945,2022-04-01,2022Q2,459728255.0804018,1.382229243887397,444747020.7869489,1.381627254048499,1.7711602163434825,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
62,Arbitrum,hyphen,656201.3735,1082534.38754,2022-07-04,630907070.5456197,744114867.4990962,2022-07-01,2022Q3,740961002.1643256,8.70544403595197,746368781.1664016,8.645963423891736,8.68974729107915,5.0,5.0,0.0,5.0,5.0,1,1,1.6129032258064515,1.5625
638,Polygon,apwine,660811.5348,2651409.86515,2021-12-27,5828964773.834262,5660310618.56728,2021-12-01,2021Q4,5121508472.082664,12.554922751616838,4383704677.116872,20.201668524484514,15.397915803587193,15.0,15.0,5000000000.0,10.0,10.0,1,1,0.6622516556291391,1.7543859649122806
908,Solana,optifi,662262.92184,662262.92184,2022-08-20,2308971368.940103,2415896864.3419013,2022-08-01,2022Q3,2705175330.479331,27.925409805701033,2414161349.5912986,27.96573390344676,24.266200074127017,20.0,20.0,2000000000.0,25.0,25.0,1,1,1.9607843137254901,1.5151515151515151
117,Avalanche,allbridge,681086.61778,11957087.06556,2022-01-03,12017185158.376245,11779556274.237226,2022-01-01,2022Q1,11779556274.237226,32.38510042317888,11532621710.127325,32.68793118690901,32.38510042317888,30.0,30.0,12000000000.0,30.0,30.0,1,1,1.0204081632653061,2.0408163265306123
626,Polygon,pickle,689477.72093,19548970.15522,2021-07-08,6532932101.909119,6225162232.076932,2021-07-01,2021Q3,5866009124.188425,81.43313161773001,5847981753.75959,84.98028746145081,80.54513263691196,80.0,50.0,6000000000.0,80.0,30.0,1,1,0.6622516556291391,7.142857142857143
264,Avalanche,pendle,697336.92455,10646223.68979,2021-11-17,10807576156.658352,10557153144.896858,2021-11-01,2021Q4,8641234025.30953,25.22351469226401,3823265970.3443656,17.618967859996502,28.333294814403647,25.0,25.0,10000000000.0,25.0,25.0,1,1,1.0204081632653061,3.5714285714285716
469,Fantom,soulswap,706864.50325,14961048.00759,2021-09-14,1263006996.7586203,1324156250.1839015,2021-09-01,2021Q3,912122494.0673279,7.093744632125107,195893208.77219772,2.8466335727715273,6.016654423794829,5.0,5.0,1000000000.0,5.0,5.0,1,1,1.2048192771084338,1.5625
899,Solana,cropper,715204.88926,5028175.95055,2022-02-15,7823937571.505918,7765537186.328928,2022-02-01,2022Q1,8619282853.036497,25.728174777828407,11222273937.146017,31.80828500564955,23.55999417977869,20.0,20.0,7000000000.0,25.0,25.0,1,1,1.9607843137254901,1.5151515151515151
300,Avalanche,vesper,716899.86283,4148360.46527,2022-04-21,11092461351.213282,11100249333.63711,2022-04-01,2022Q2,11177365080.74134,33.60611559866927,11036804006.080185,34.286343695817095,36.894297317685556,35.0,35.0,11000000000.0,30.0,30.0,1,1,1.0204081632653061,4.166666666666667
237,Avalanche,magik-farm,722391.23086,1732884.92143,2022-08-13,2770370766.2621913,2723056578.6275845,2022-08-01,2022Q3,2751253821.400562,28.4010761064046,2677377544.84711,31.01483999440786,26.935812581281954,25.0,25.0,2000000000.0,25.0,25.0,1,1,1.0204081632653061,3.5714285714285716
288,Avalanche,steakhut,728495.29275,1366510.30862,2022-05-24,4382096261.893769,4515469941.617378,2022-05-01,2022Q2,9088179927.001797,36.38805112144741,11036804006.080185,34.286343695817095,31.049241878506685,30.0,30.0,4000000000.0,35.0,30.0,1,1,1.0204081632653061,2.0408163265306123
148,Avalanche,bifi,728658.06983,2064888.68292,2021-10-13,5815001987.169865,5493255681.639722,2021-10-01,2021Q4,4061299510.651592,18.053727231106283,3823265970.3443656,17.618967859996502,19.928157358914085,15.0,15.0,5000000000.0,15.0,15.0,1,1,1.0204081632653061,1.7543859649122806
437,Fantom,growth-defi,729941.0988300001,2478323.92043,2022-06-02,1634309736.4769545,1694068482.9193447,2022-06-01,2022Q2,1634309736.4769545,12.293263125629208,6626844273.719033,20.58659918779185,12.329182738198744,10.0,10.0,1000000000.0,10.0,10.0,1,1,1.2048192771084338,1.2195121951219512
295,Avalanche,symbiosis-finance,740641.45372,5401489.94879,2022-03-30,10930778119.263897,10906672500.907694,2022-03-01,2022Q1,11135487371.69958,30.64036742653372,11532621710.127325,32.68793118690901,34.29393951850566,30.0,30.0,10000000000.0,30.0,30.0,1,1,1.0204081632653061,2.0408163265306123
613,Optimism,zipswap,743063.67485,26834700.7781,2022-01-21,320379759.688879,304062016.641404,2022-01-01,2022Q1,353966249.2482483,0.9731463784753455,351495447.97224087,0.9962746810414121,0.851917055680223,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
271,Avalanche,relaychain,767368.41172,6969809.504800001,2022-03-01,10971709754.745483,10130596291.029745,2022-02-01,2022Q1,9189638395.603996,27.43066062669577,11532621710.127325,32.68793118690901,30.12003116078354,30.0,30.0,10000000000.0,25.0,25.0,1,1,1.0204081632653061,2.0408163265306123
10,Arbitrum,impermax-finance,799841.50474,24313776.0428,2021-09-15,1194849459.5351985,1715023897.020362,2021-09-01,2021Q3,23486759.719096858,0.1826608561536663,13986446.814417878,0.20324486650277374,7.995972289483183,5.0,5.0,1000000000.0,0.0,0.0,1,1,1.6129032258064515,1.5625
669,Polygon,cometh,801001.83635,24840406.51958,2021-04-06,140934851.74902102,125102054.76905262,2021-04-01,2021Q2,116642509.0778239,21.10231813964806,116455681.9686776,22.24468597952263,21.6230468536248,20.0,20.0,0.0,20.0,20.0,1,1,0.6622516556291391,1.5151515151515151
76,Arbitrum,pickle,811021.37817,16161531.85423,2021-10-04,1158559022.7848613,1151249001.7740707,2021-10-01,2021Q4,1099770896.9140754,4.88882037326282,1073899895.9495308,4.948912238476607,4.995463836826414,0.0,0.0,1000000000.0,0.0,0.0,1,1,1.6129032258064515,1.3888888888888888
401,Fantom,wigoswap,844234.23522,100779839.22206,2022-02-03,8050440109.344002,8661703632.385084,2022-02-01,2022Q1,8661703632.385084,25.854798911634113,4884712105.945583,13.84517217336593,25.854798911634113,25.0,25.0,8000000000.0,25.0,25.0,1,1,1.2048192771084338,3.5714285714285716
19,Arbitrum,swapr,877785.89042,67500140.0367,2021-09-01,14074828.660232319,13558753.38712579,2021-08-01,2021Q3,13986446.814417878,0.164691764811907,13986446.814417878,0.20324486650277374,0.11598534759651143,0.0,0.0,0.0,0.0,0.0,1,1,1.6129032258064515,1.3888888888888888
805,Polygon,opyn,881291.92017,1074047.3879,2022-07-12,1626012548.134687,1655023129.0989788,2022-07-01,2022Q3,1647509574.640228,19.356352572985745,1656330111.5348358,19.186988957176066,18.775199107979866,15.0,15.0,1000000000.0,15.0,15.0,1,1,0.6622516556291391,1.7543859649122806
897,Solana,chest-finance,881748.7744000001,11698775.16447,2021-12-20,11637441401.296124,11759841806.738794,2021-12-01,2021Q4,14915893927.27731,36.564988039964085,10773600401.277042,49.64857812114191,33.90880834130579,30.0,30.0,11000000000.0,35.0,30.0,1,1,1.9607843137254901,2.0408163265306123
374,Fantom,unidex,893579.04171,2452921.70565,2022-04-01,6626844273.719033,6642984935.28989,2022-03-01,2022Q2,11738761494.226648,32.30033435533891,6626844273.719033,20.58659918779185,20.463136558143724,20.0,20.0,6000000000.0,30.0,30.0,1,1,1.2048192771084338,1.5151515151515151
856,Polygon,superfluid,908004.23162,79093519.60617,2021-10-21,4914704847.064763,4668674891.473318,2021-10-01,2021Q4,4548431395.171724,20.219178497538547,4383704677.116872,20.201668524484514,15.261944909019007,15.0,15.0,4000000000.0,20.0,20.0,1,1,0.6622516556291391,1.7543859649122806
551,Optimism,the-granary,917601.90626,1019736.57716,2022-06-09,358076209.90405554,365961023.5271237,2022-06-01,2022Q2,334961129.0918357,2.519574597689398,444747020.7869489,1.381627254048499,2.8012805456780407,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
441,Fantom,homora,918954.4209499999,39001088.44799,2022-03-22,6693014403.526733,6570948388.061509,2022-03-01,2022Q1,11738761494.226648,32.30033435533891,4884712105.945583,13.84517217336593,21.78169576289351,20.0,20.0,6000000000.0,30.0,30.0,1,1,1.2048192771084338,1.5151515151515151
739,Polygon,polysynth,919123.3413,1278545.16509,2022-04-26,3903717570.0080066,3864366982.466665,2022-04-01,2022Q2,4633188148.45559,13.930247011047433,4482229770.711526,13.92425473511868,13.755869798555562,10.0,10.0,3000000000.0,10.0,10.0,1,1,0.6622516556291391,1.2195121951219512
728,Polygon,harvest-finance,925253.12004,11385561.63849,2021-09-27,4199465933.6218014,4179051804.8342714,2021-09-01,2021Q3,5776727404.292301,44.92667298743726,5847981753.75959,84.98028746145081,22.092312216215827,20.0,20.0,4000000000.0,40.0,30.0,1,1,0.6622516556291391,1.5151515151515151
852,Polygon,symbiosis-finance,940106.1592700001,4307886.71838,2022-03-30,4496527087.154458,4494882281.134991,2022-03-01,2022Q1,3992708404.0964923,10.986322236729679,5507295577.612607,15.609815650927278,14.133295107120658,10.0,10.0,4000000000.0,10.0,10.0,1,1,0.6622516556291391,1.2195121951219512
351,Fantom,mimo-defi,944006.0343,5670860.26007,2022-01-29,9179537260.603518,9147443674.2579,2022-01-01,2022Q1,5271454870.493362,14.49261681703181,4884712105.945583,13.84517217336593,29.403693554101608,25.0,25.0,9000000000.0,10.0,10.0,1,1,1.2048192771084338,3.5714285714285716
767,Polygon,iron-finance,952212.0039700001,2225326517.12948,2021-06-14,9639237298.87355,7429467847.1010275,2021-06-01,2021Q2,6823658196.370378,83.25210799867706,116455681.9686776,22.24468597952263,88.22441291868186,85.0,50.0,9000000000.0,80.0,30.0,1,1,0.6622516556291391,20.0
