,chain,protocol,current_usd_tvl,max_usd_tvl,launch_date,totalLiquidityUSD,last_day_tvl,month,quarter,start_of_month_tvl,monthly_tvl_share,start_of_quarter_tvl,quarterly_tvl_share,chains_tvl_share,chains_tvl_share_floor,chains_tvl_share_floor_sort,monthly_tvl_floor,monthly_tvl_share_floor,monthly_tvl_share_floor_sort,num_protocols_threshold,num_protocols,num_protocols_threshold_pct_chain,num_protocols_threshold_pct_share
651,Binance,sashimiswap,310928.39224,591932.73042,2021-09-22,17199483965.819275,16410835326.034515,2021-09-01,2021Q3,20811536090.527916,61.73044717299331,13765337983.589483,66.58593070236918,49.54174596577046,45.0,45.0,17000000000.0,60.0,30.0,1,1,0.4672897196261682,11.11111111111111
327,Binance,the-parallel,312368.71128,1072253.91269,2022-03-04,11624150074.424358,12039749852.340563,2022-03-01,2022Q1,12059989501.685875,24.784781098329,15761423531.844334,30.76312509019138,24.751325726533402,20.0,20.0,11000000000.0,20.0,20.0,1,1,0.4672897196261682,1.6129032258064515
525,Binance,hectagon,315648.97619,1089040.67227,2022-09-13,6638024690.722621,6606277986.309279,2022-09-01,2022Q3,6444165832.398492,40.78856452483413,5960947850.685903,40.32631201456031,42.795769614336606,40.0,40.0,6000000000.0,40.0,30.0,1,1,0.4672897196261682,2.6315789473684212
510,Binance,foodcourt,316100.27776,369820.5192299999,2022-05-30,8668377087.301502,8766741546.246817,2022-05-01,2022Q2,12168962270.714205,32.51167027057802,13665737290.56265,29.64248892976308,39.28518976135523,35.0,35.0,8000000000.0,30.0,30.0,1,1,0.4672897196261682,2.9411764705882355
1061,Polygon,cream-finance,320039.13028,3405259.87996,2021-07-06,6076401488.728501,6175294124.58672,2021-07-01,2021Q3,5866009124.188425,27.810638338612726,5847981753.75959,28.2879583682417,28.56147983239613,25.0,25.0,6000000000.0,25.0,25.0,1,1,0.6622516556291391,1.3888888888888888
360,Binance,boringdao,322319.67003,1212683.5927,2022-04-01,13665737290.56265,13578360396.244612,2022-03-01,2022Q2,12059989501.685875,24.784781098329,13665737290.56265,29.64248892976308,29.332548668001884,25.0,25.0,13000000000.0,20.0,20.0,1,1,0.4672897196261682,1.3888888888888888
14,Arbitrum,b.protocol,330491.4748,3711299.34242,2022-01-21,1737146492.9451647,1799934025.8478768,2022-01-01,2022Q1,1811323827.7132742,3.4388123589718127,1782578913.4949436,3.47923510767847,3.622401888839878,0.0,0.0,1000000000.0,0.0,0.0,1,1,1.6129032258064515,0.625
910,Fantom,topshelf,331689.56602,36398053.09449,2021-12-17,3853244921.894892,3975728098.3536305,2021-12-01,2021Q4,4656630015.342423,7.756068793524914,1509482689.809377,3.8379529109129034,7.865928447963265,5.0,5.0,3000000000.0,5.0,5.0,1,1,1.2048192771084338,0.9900990099009901
1010,Polygon,polydex,333438.49955,5323158.0725,2021-07-08,6532932101.909119,6225162232.076932,2021-07-01,2021Q3,5866009124.188425,27.810638338612726,5847981753.75959,28.2879583682417,27.42115308475299,25.0,25.0,6000000000.0,25.0,25.0,1,1,0.6622516556291391,1.3888888888888888
604,Binance,nested,335018.42136,452906.63452,2022-04-05,14072325925.1609,14056348285.52249,2022-04-01,2022Q2,13924260442.754465,29.355402291075183,13665737290.56265,29.64248892976308,29.541312406104574,25.0,25.0,14000000000.0,25.0,25.0,1,1,0.4672897196261682,1.3888888888888888
1008,Polygon,bunny,335186.81817,52842912.8839,2021-07-08,6532932101.909119,6225162232.076932,2021-07-01,2021Q3,5866009124.188425,27.810638338612726,5847981753.75959,28.2879583682417,27.42115308475299,25.0,25.0,6000000000.0,25.0,25.0,1,1,0.6622516556291391,1.3888888888888888
529,Binance,narwhalswap,340112.82328,724380.44241,2022-02-06,12820858468.43023,12628721138.958023,2022-02-01,2022Q1,11960419298.786104,26.18835043307555,15761423531.844334,30.76312509019138,27.085182235193095,25.0,25.0,12000000000.0,25.0,25.0,1,1,0.4672897196261682,1.3888888888888888
46,Arbitrum,diamond-protocol,340204.69223,614982.64225,2022-09-16,923684643.6103127,958426360.505622,2022-09-01,2022Q3,1006855347.0347676,6.372924806377379,746368781.1664016,5.049247385007756,6.578523179701811,5.0,5.0,0.0,5.0,5.0,1,1,1.6129032258064515,0.9900990099009901
239,Avalanche,mcdex,342335.59407,390657.82398,2022-08-11,2749144386.6178484,2676512263.7156434,2022-08-01,2022Q3,2751253821.400562,16.550098351611116,2677377544.84711,18.11268357965226,15.737326425301182,15.0,15.0,2000000000.0,15.0,15.0,1,1,1.0204081632653061,1.4492753623188406
1127,Polygon,gravity-finance,351962.35523,10929345.27029,2021-06-09,6880062104.034738,7069262214.072267,2021-06-01,2021Q2,6823658196.370378,30.19312860931707,116455681.9686776,1.4299760935403056,30.570646613764673,30.0,30.0,6000000000.0,30.0,30.0,1,1,0.6622516556291391,2.272727272727273
86,Arbitrum,risk-harbor,354460.81386,508802.23988,2022-04-07,1819838618.1186035,1868746950.7905085,2022-04-01,2022Q2,1878676205.0471625,3.9606624711280105,1837484287.034369,3.9857057456127434,4.074890804306917,0.0,0.0,1000000000.0,0.0,0.0,1,1,1.6129032258064515,0.625
583,Binance,shield,355359.08597,1195264.61599,2021-10-14,19459456361.749176,19470333022.25901,2021-10-01,2021Q4,17891639762.630096,44.245753805316426,17580962616.15021,44.70068262778529,40.26310365686826,40.0,40.0,19000000000.0,40.0,30.0,1,1,0.4672897196261682,2.6315789473684212
861,Fantom,popsicle-finance,355845.2701,48739037.91224,2021-05-01,44622264.22176452,10273454.844289651,2021-04-01,2021Q2,2184277.8444951423,0.02456002374842257,1824070.7554567214,0.02239802755120765,0.03336954888098482,0.0,0.0,0.0,0.0,0.0,1,1,1.2048192771084338,0.625
1108,Polygon,float,357150.8076,1835170.41936,2021-10-01,4383704677.116872,4141052773.94707,2021-09-01,2021Q4,5776727404.292301,17.134725870895718,4383704677.116872,11.14583972357302,11.329189285821288,10.0,10.0,4000000000.0,15.0,15.0,1,1,0.6622516556291391,1.2820512820512822
216,Avalanche,hyphen,361250.00293,1031309.43317,2022-03-24,10851267938.864481,10978412531.153572,2022-03-01,2022Q1,11135487371.69958,22.884814028420177,11532621710.127325,22.509355425270332,25.36072735850802,25.0,25.0,10000000000.0,20.0,20.0,1,1,1.0204081632653061,1.3888888888888888
2,Arbitrum,kyberswap,370638.47284,766910.9718,2022-03-17,1606327428.5131404,1534791070.2007637,2022-03-01,2022Q1,1749011707.638956,3.594436985719295,1782578913.4949436,3.47923510767847,3.7533527404448424,0.0,0.0,1000000000.0,0.0,0.0,1,1,1.6129032258064515,0.625
511,Binance,frax-swap,372613.55893,372613.55893,2022-09-24,6505182355.458123,6507834091.542453,2022-09-01,2022Q3,6444165832.398492,40.78856452483413,5960947850.685903,40.32631201456031,44.336413284960585,40.0,40.0,6000000000.0,40.0,30.0,1,1,0.4672897196261682,2.6315789473684212
694,Binance,valuedefi,374675.40053,18028351.27996,2020-12-28,119004508.45515391,147884467.15901047,2020-12-01,2020Q4,129474884.26274785,99.60026027537879,12873961.84,99.9806208976686,99.76582976819964,95.0,50.0,0.0,95.0,30.0,1,1,0.4672897196261682,50.0
618,Binance,pandaswap,377577.57466,1684642.37569,2021-12-17,16264321497.495956,16487530041.825138,2021-12-01,2021Q4,19103459012.79554,31.818663241303334,17580962616.15021,44.70068262778529,32.62037251650749,30.0,30.0,16000000000.0,30.0,30.0,1,1,0.4672897196261682,2.272727272727273
1190,Polygon,swaap,377678.69751,512224.76905,2022-09-20,1475609841.113198,1475297023.8281584,2022-09-01,2022Q3,2031969337.933902,12.861418313618017,1656330111.5348358,11.20521208203148,10.261731977023715,10.0,10.0,1000000000.0,10.0,10.0,1,1,0.6622516556291391,1.2820512820512822
896,Fantom,stakesteak,378244.63757,26797173.25969,2021-06-23,164583498.6571616,130656156.84234929,2021-06-01,2021Q2,156190200.75680667,0.69110595566961,1824070.7554567214,0.02239802755120765,0.6460481761247795,0.0,0.0,0.0,0.0,0.0,1,1,1.2048192771084338,0.625
826,Fantom,hyperjump,378718.34058,23913384.39037,2021-05-16,282286575.99069434,302680427.37761295,2021-05-01,2021Q2,57440348.91093661,0.17221204617057997,1824070.7554567214,0.02239802755120765,0.8533043565491902,0.0,0.0,0.0,0.0,0.0,1,1,1.2048192771084338,0.625
612,Binance,polyo-exchange,379546.85074,379546.85074,2022-09-07,6321844204.776077,6615306276.707642,2022-09-01,2022Q3,6444165832.398492,40.78856452483413,5960947850.685903,40.32631201456031,41.53496610790283,40.0,40.0,6000000000.0,40.0,30.0,1,1,0.4672897196261682,2.6315789473684212
1195,Polygon,outcome-finance,382345.48655,42045434.62676,2021-12-08,5080055281.611636,5047118985.522055,2021-12-01,2021Q4,5121508472.082664,8.530368937454185,4383704677.116872,11.14583972357302,9.596718193424932,5.0,5.0,5000000000.0,5.0,5.0,1,1,0.6622516556291391,0.9900990099009901
349,Binance,animal-farm,386874.37445,29436852.35455,2022-02-09,13183740710.704086,13113303196.365528,2022-02-01,2022Q1,11960419298.786104,26.18835043307555,15761423531.844334,30.76312509019138,27.117864265691217,25.0,25.0,13000000000.0,25.0,25.0,1,1,0.4672897196261682,1.3888888888888888
1191,Polygon,orbit-bridge,386935.28029,638580.6882,2022-08-10,1847952387.3252447,1893824106.0816202,2022-08-01,2022Q3,1903354267.4591086,11.449579853148965,1656330111.5348358,11.20521208203148,10.832925930478998,10.0,10.0,1000000000.0,10.0,10.0,1,1,0.6622516556291391,1.2820512820512822
963,Optimism,mean-finance,387880.31177,509724.83307,2022-03-04,297117536.71994096,312586470.72636825,2022-03-01,2022Q1,315013912.0944308,0.6473928400267097,351495447.97224087,0.686048339019388,0.6426154737053574,0.0,0.0,0.0,0.0,0.0,1,1,2.0,0.625
485,Binance,dopple-finance,388296.56468,58810575.45034,2021-06-10,15090838203.809345,15066088133.754307,2021-06-01,2021Q2,14388785537.667942,63.667088791431134,7620366223.82248,93.57157452410992,65.02642841414968,65.0,50.0,15000000000.0,60.0,30.0,1,1,0.4672897196261682,5.0
185,Avalanche,elk,389899.56344,4296380.06912,2021-07-18,160881218.61778578,162736559.391493,2021-07-01,2021Q3,189647447.7396952,0.899114963729164,192014292.6749633,0.9288148537407415,0.8108388842904025,0.0,0.0,0.0,0.0,0.0,1,1,1.0204081632653061,0.625
434,Binance,channels-finance,401502.93374,45423205.25495,2021-10-22,20986842822.45484,21024366297.263405,2021-10-01,2021Q4,17891639762.630096,44.245753805316426,17580962616.15021,44.70068262778529,40.121692871389214,40.0,40.0,20000000000.0,40.0,30.0,1,1,0.4672897196261682,2.6315789473684212
979,Optimism,revert-compoundor,409784.13934,462867.2871399999,2022-08-03,594307916.675562,590676235.4508198,2022-08-01,2022Q3,590676235.4508198,3.553198078138061,276670114.919425,1.8716965252533098,3.553198078138061,0.0,0.0,0.0,0.0,0.0,1,1,2.0,0.625
773,Fantom,creditum,410273.07152000006,21929972.57192,2022-01-11,5247829278.147728,5445004460.030289,2022-01-01,2022Q1,5271454870.493362,10.007898025225035,4884712105.945583,9.533974468814513,11.347760542373956,10.0,10.0,5000000000.0,10.0,10.0,1,1,1.2048192771084338,1.2820512820512822
689,Binance,trava-finance,411248.16608,18405857.46245,2021-10-11,18944134203.31358,19078607855.876457,2021-10-01,2021Q4,17891639762.630096,44.245753805316426,17580962616.15021,44.70068262778529,41.082403189828625,40.0,40.0,18000000000.0,40.0,30.0,1,1,0.4672897196261682,2.6315789473684212
493,Binance,elk,415118.69292,2213675.86419,2021-09-02,20811536090.527916,20518668069.379364,2021-09-01,2021Q3,20811536090.527916,61.73044717299331,13765337983.589483,66.58593070236918,62.41350130064993,60.0,50.0,20000000000.0,60.0,30.0,1,1,0.4672897196261682,4.545454545454546
1137,Polygon,siren,427039.8451,2351583.52659,2021-09-07,5550227933.224067,5801981304.310363,2021-09-01,2021Q3,5776727404.292301,17.134725870895718,5847981753.75959,28.2879583682417,15.856907147029686,15.0,15.0,5000000000.0,15.0,15.0,1,1,0.6622516556291391,1.4492753623188406
95,Arbitrum,tenderize,428853.288,519608.64002,2022-05-26,1118203024.5612295,1115894967.7159572,2022-05-01,2022Q2,1582166414.847098,4.2270549984762535,1837484287.034369,3.9857057456127434,4.708265269935389,0.0,0.0,1000000000.0,0.0,0.0,1,1,1.6129032258064515,0.625
101,Arbitrum,xtoken,431516.08127,798549.52786,2022-04-29,1650796466.1497967,1654638622.2076893,2022-04-01,2022Q2,1878676205.0471625,3.9606624711280105,1837484287.034369,3.9857057456127434,4.062924429010357,0.0,0.0,1000000000.0,0.0,0.0,1,1,1.6129032258064515,0.625
182,Avalanche,dxsale,445061.2922000001,1081981.56885,2022-07-15,2741759703.781609,2720470924.6254287,2022-07-01,2022Q3,2637227028.191218,17.953843738826762,2677377544.84711,18.11268357965226,18.278135028146114,15.0,15.0,2000000000.0,15.0,15.0,1,1,1.0204081632653061,1.4492753623188406
673,Binance,swamp-finance,450695.95566,42411870.51148,2021-07-15,13667289433.719412,14714307157.094452,2021-07-01,2021Q3,13863529434.987942,65.72673090864035,13765337983.589483,66.58593070236918,67.26367925914406,65.0,50.0,13000000000.0,65.0,30.0,1,1,0.4672897196261682,5.0
1253,Polygon,tornado-cash,457135.9584,702185.7864,2022-05-24,2644259653.3536353,2684320575.399533,2022-05-01,2022Q2,3557826994.9317746,9.505403629803064,4482229770.711526,9.722449914994712,11.272879276843344,10.0,10.0,2000000000.0,5.0,5.0,1,1,0.6622516556291391,1.2820512820512822
416,Binance,gibxswap,458710.2153,12393053.06524,2021-11-20,18702640558.579372,18038260331.57603,2021-11-01,2021Q4,19825584940.65089,36.5695731021819,17580962616.15021,44.70068262778529,33.263401660257635,30.0,30.0,18000000000.0,35.0,30.0,1,1,0.4672897196261682,2.272727272727273
960,Optimism,kyberswap,462780.41473,517411.93087,2022-07-14,292845861.8138659,281436954.9137313,2022-07-01,2022Q3,276326438.2090587,1.8811887029364587,276670114.919425,1.8716965252533098,1.9426292214133594,0.0,0.0,0.0,0.0,0.0,1,1,2.0,0.625
1296,Solana,goblingold,463948.87711,916624.0,2022-03-01,7456963125.107517,6905898885.974272,2022-02-01,2022Q1,8619282853.036497,18.872649377771264,11222273937.146017,21.903619062536535,15.111944064538541,15.0,15.0,7000000000.0,15.0,15.0,1,1,1.9607843137254901,1.4492753623188406
953,Optimism,hundred-finance,467342.22002,2130712.98971,2022-04-23,473156076.55192953,480808768.0212755,2022-04-01,2022Q2,459728255.0804018,0.9692082339268262,444747020.7869489,0.9647052595783838,1.1395372326943856,0.0,0.0,0.0,0.0,0.0,1,1,2.0,0.625
739,Fantom,thetanuts-finance,469375.65766,2529509.16147,2021-12-23,4077826268.0943785,3951040039.1173663,2021-12-01,2021Q4,4656630015.342423,7.756068793524914,1509482689.809377,3.8379529109129034,7.5641723335717534,5.0,5.0,4000000000.0,5.0,5.0,1,1,1.2048192771084338,0.9900990099009901
58,Arbitrum,handle.fi,477400.72116,1594531.29848,2021-10-26,2055853647.8956375,2015404408.780093,2021-10-01,2021Q4,1099770896.9140754,2.7197167499844124,1073899895.9495308,2.730456771391697,3.762385880959062,0.0,0.0,2000000000.0,0.0,0.0,1,1,1.6129032258064515,0.625
1231,Polygon,unilend,479045.0163000001,2235448.25801,2021-11-20,4784880315.29851,4490302521.455668,2021-11-01,2021Q4,5055038415.657716,9.324345154461984,4383704677.116872,11.14583972357302,8.280329344498238,5.0,5.0,4000000000.0,5.0,5.0,1,1,0.6622516556291391,0.9900990099009901
1094,Polygon,elk,493552.40326999995,2984645.80002,2021-07-18,5832488897.223508,5709869973.633843,2021-07-01,2021Q3,5866009124.188425,27.810638338612726,5847981753.75959,28.2879583682417,28.44956668726619,25.0,25.0,5000000000.0,25.0,25.0,1,1,0.6622516556291391,1.3888888888888888
113,Avalanche,pinksale,495074.7582599999,944101.96514,2022-07-04,2656859303.3886533,2623582029.0656433,2022-07-01,2022Q3,2637227028.191218,17.953843738826762,2677377544.84711,18.11268357965226,17.816980734411793,15.0,15.0,2000000000.0,15.0,15.0,1,1,1.0204081632653061,1.4492753623188406
571,Binance,leonicornswap,496478.48559,3378602.70854,2021-11-28,18454561737.903584,18344854225.41926,2021-11-01,2021Q4,19825584940.65089,36.5695731021819,17580962616.15021,44.70068262778529,32.892405327220324,30.0,30.0,18000000000.0,35.0,30.0,1,1,0.4672897196261682,2.272727272727273
1249,Polygon,thetanuts-finance,499747.8696299999,3582400.9843,2021-12-23,5295064614.547478,5211555483.67755,2021-12-01,2021Q4,5121508472.082664,8.530368937454185,4383704677.116872,11.14583972357302,9.977399220007467,5.0,5.0,5000000000.0,5.0,5.0,1,1,0.6622516556291391,0.9900990099009901
443,Binance,unore,500000.0,505000.0,2021-09-21,16410835326.034515,17578662752.426277,2021-09-01,2021Q3,20811536090.527916,61.73044717299331,13765337983.589483,66.58593070236918,49.14328705895285,45.0,45.0,16000000000.0,60.0,30.0,1,1,0.4672897196261682,11.11111111111111
213,Avalanche,hunnyswap,502798.43589,725059.27743,2022-07-01,2677377544.84711,2673176221.6115036,2022-06-01,2022Q3,3966290126.958055,18.02026523632107,2677377544.84711,18.11268357965226,17.916044554913878,15.0,15.0,2000000000.0,15.0,15.0,1,1,1.0204081632653061,1.4492753623188406
1051,Polygon,clipper,505588.01596,1652168.76581,2022-04-21,4029807360.284003,4097004713.2322845,2022-04-01,2022Q2,4633188148.45559,9.767779233038434,4482229770.711526,9.722449914994712,9.405916287448902,5.0,5.0,4000000000.0,5.0,5.0,1,1,0.6622516556291391,0.9900990099009901
628,Binance,pinkswap,518629.77911,613257.42507,2022-07-05,6197335268.118736,6147123266.590452,2022-07-01,2022Q3,5989002739.112766,40.772227108253226,5960947850.685903,40.32631201456031,41.50293989795309,40.0,40.0,6000000000.0,40.0,30.0,1,1,0.4672897196261682,2.6315789473684212
221,Avalanche,impermax-finance,529400.23013,13884557.81093,2021-10-26,8630154539.108622,8122370604.7405,2021-10-01,2021Q4,4061299510.651592,10.043532100018481,3823265970.3443656,9.720889718801896,15.162958039617457,15.0,15.0,8000000000.0,10.0,10.0,1,1,1.0204081632653061,1.4492753623188406
1117,Polygon,gamma,529440.39291,1045594.48104,2022-04-18,3902541155.2206273,3984426804.3873086,2022-04-01,2022Q2,4633188148.45559,9.767779233038434,4482229770.711526,9.722449914994712,9.415930676426875,5.0,5.0,3000000000.0,5.0,5.0,1,1,0.6622516556291391,0.9900990099009901
858,Fantom,yieldwolf,531062.23225,23804913.53744,2022-01-17,7945543310.199988,7501449792.573436,2022-01-01,2022Q1,5271454870.493362,10.007898025225035,4884712105.945583,9.533974468814513,14.666477966189795,10.0,10.0,7000000000.0,10.0,10.0,1,1,1.2048192771084338,1.2820512820512822
641,Binance,ramp,533567.7071,72034306.37832,2021-09-08,18845993760.43282,19384897694.090145,2021-09-01,2021Q3,20811536090.527916,61.73044717299331,13765337983.589483,66.58593070236918,56.48226441532701,55.0,50.0,18000000000.0,60.0,30.0,1,1,0.4672897196261682,50.0
743,Fantom,relaychain,549396.19713,18708597.03876,2022-03-01,11564869372.518951,10968425795.414244,2022-02-01,2022Q1,8661703632.385084,18.965533264821754,4884712105.945583,9.533974468814513,24.001833770399518,20.0,20.0,11000000000.0,15.0,15.0,1,1,1.2048192771084338,1.6129032258064515
265,Avalanche,penguin-finance,550464.80987,75258164.31319,2021-04-16,298131977.59005475,288525402.09051055,2021-04-01,2021Q2,197836930.85981795,2.2244787825310786,189166868.63427812,2.3228072281578593,1.5325975744178832,0.0,0.0,0.0,0.0,0.0,1,1,1.0204081632653061,0.625
385,Binance,autoshark,550819.75579,69803752.50025,2021-12-21,16351063592.515993,16247640906.12886,2021-12-01,2021Q4,19103459012.79554,31.818663241303334,17580962616.15021,44.70068262778529,32.050146265341844,30.0,30.0,16000000000.0,30.0,30.0,1,1,0.4672897196261682,2.272727272727273
473,Binance,xeus,563170.40172,914591.74157,2021-12-04,17726826754.414577,18680624744.921055,2021-12-01,2021Q4,19103459012.79554,31.818663241303334,17580962616.15021,44.70068262778529,31.546943409823026,30.0,30.0,17000000000.0,30.0,30.0,1,1,0.4672897196261682,2.272727272727273
1053,Polygon,complifi,568410.4313,11378570.13974,2021-05-30,5975258359.404955,5844304852.414214,2021-05-01,2021Q2,1572934090.207597,4.7158174228035525,116455681.9686776,1.4299760935403056,28.54403524901805,25.0,25.0,5000000000.0,0.0,0.0,1,1,0.6622516556291391,1.3888888888888888
456,Binance,crosschain-bridge,570935.30633,3417535.2611199995,2022-01-14,14433211876.91631,14449380767.26882,2022-01-01,2022Q1,16099248823.163715,30.564548964803567,15761423531.844334,30.76312509019138,28.778475678326405,25.0,25.0,14000000000.0,30.0,30.0,1,1,0.4672897196261682,1.3888888888888888
